"HID"	"X"	"Y"
53589	21.032001	-9.210239
53590	21.416457	-8.424906
53591	21.799978	-7.638971
53592	22.182785	-6.852363
53593	22.565084	-6.065026
53594	22.947074	-5.276908
53595	23.328947	-4.487965
53596	23.71089	-3.69816
53597	24.093088	-2.907454
53598	24.475723	-2.115817
53599	24.858976	-1.323217
53600	25.243028	-0.529625
53601	25.634927	0.265019
53602	26.041183	1.061329
53603	26.447542	1.859923
53604	26.853528	2.661395
53605	27.258514	3.466438
53606	27.661674	4.275866
53607	28.061927	5.090639
53608	28.457854	5.911898
53609	28.847593	6.741007
53610	29.22869	7.579604
53611	29.59789	8.429671
53612	29.950854	9.293615
53613	30.652222	9.917962
53619	34.618454	13.788823
53620	35.26265	14.437921
53622	36.551044	15.730951
53623	37.197377	16.373857
53654	15.037291	-21.948777
53655	15.429442	-21.223318
53656	15.797789	-20.495856
53657	16.141347	-19.770056
53658	16.459441	-19.04942
53659	16.751701	-18.33722
53660	17.018044	-17.636439
53661	17.454539	-16.832515
53662	17.875251	-16.036388
53663	18.286174	-15.244872
53664	18.690397	-14.456161
53665	19.089698	-13.669158
53666	19.485201	-12.883159
53667	19.877672	-12.097689
53668	20.267673	-11.312415
53669	20.655639	-10.527095
53670	21.041926	-9.741548
53671	21.426838	-8.955636
53672	21.810641	-8.169249
53673	22.193576	-7.382298
53674	22.575869	-6.59471
53675	22.95773	-5.806423
53676	23.33936	-5.017383
53677	23.720954	-4.227543
53678	24.102702	-3.436863
53679	24.484789	-2.645304
53680	24.867401	-1.852831
53681	25.250719	-1.059413
53682	25.634927	-0.265019
53683	26.033713	0.530549
53684	26.439644	1.328097
53685	26.845441	2.128207
53686	27.250558	2.931517
53687	27.654278	3.738771
53688	28.055661	4.550846
53689	28.453478	5.368779
53690	28.846122	6.193802
53691	29.231482	7.027391
53692	29.606774	7.871322
53693	29.968309	8.727744
53694	30.495536	9.4717
53700	34.489948	13.325607
53701	35.135373	13.974241
53702	35.779776	14.621683
53703	36.424372	15.267305
53704	37.070221	15.910598
53735	15.076577	-22.43268
53736	15.480495	-21.709391
53737	15.86268	-20.982141
53738	16.222152	-20.254184
53739	16.55818	-19.528684
53740	16.870282	-18.808658
53741	17.158218	-18.096921
53742	17.421977	-17.396048
53743	17.856904	-16.590899
53744	18.276604	-15.793251
53745	18.68665	-15.000162
53746	19.090019	-14.209918
53747	19.488466	-13.421452
53748	19.883117	-12.634064
53749	20.274753	-11.847277
53750	20.663948	-11.060753
53751	21.051147	-10.274244
53752	21.436716	-9.487561
53753	21.820966	-8.700561
53754	22.204169	-7.913128
53755	22.586574	-7.125169
53756	22.968407	-6.336606
53757	23.349883	-5.547374
53758	23.731207	-4.757417
53759	24.112575	-3.966685
53760	24.49418	-3.175135
53761	24.876211	-2.382726
53762	25.258852	-1.589422
53763	25.642289	-0.795191
53764	26.026706	0
53765	26.432117	0.796641
53766	26.837599	1.595554
53767	27.242678	2.397325
53768	27.646729	3.20264
53769	28.048936	4.012299
53770	28.44823	4.827247
53771	28.84322	5.648602
53772	29.232085	6.477697
53773	29.612435	7.316128
53774	29.981118	8.165819
53775	30.333953	9.029102
53776	31.035445	9.651871
53781	34.360143	12.86314
53782	35.007141	13.511106
53783	35.652434	14.158259
53784	36.297323	14.803901
53785	36.942933	15.447466
53815	15.111512	-22.914773
53816	15.525442	-22.194308
53817	15.9194	-21.468398
53818	16.292443	-20.73993
53819	16.643825	-20.011751
53820	16.973008	-19.286615
53821	17.279653	-18.567146
53822	17.563618	-17.85579
53823	17.824942	-17.15479
53824	18.258298	-16.348467
53825	18.676961	-15.549367
53826	19.086125	-14.754769
53827	19.488653	-13.963043
53828	19.886273	-13.173151
53829	20.280112	-12.384405
53830	20.670957	-11.596326
53831	21.059392	-10.808572
53832	21.445874	-10.020888
53833	21.830777	-9.233082
53834	22.214417	-8.445004
53835	22.597075	-7.656534
53836	22.979	-6.867574
53837	23.360427	-6.078044
53838	23.741572	-5.287874
53839	24.122642	-4.497006
53840	24.503838	-3.705387
53841	24.885354	-2.912972
53842	25.267379	-2.119718
53843	25.650104	-1.325589
53844	26.033713	-0.530549
53845	26.425017	0.265486
53846	26.830075	1.063352
53847	27.234969	1.863764
53848	27.639155	2.667351
53849	28.041921	3.474849
53850	28.442339	4.28712
53851	28.8392	5.10518
53852	29.230928	5.930238
53853	29.615463	6.763732
53854	29.990104	7.607392
53855	30.351284	8.463301
53856	30.878498	9.206134
53857	31.571299	9.833543
53858	32.249633	10.469216
53861	34.228868	12.401542
53862	34.877802	13.048614
53863	35.524307	13.695296
53864	36.169773	14.340807
53865	36.815402	14.984519
53866	37.462239	15.625921
53896	15.143124	-23.395017
53897	15.565678	-22.677752
53898	15.969764	-21.953919
53899	16.354485	-21.226084
53900	16.719112	-20.496804
53901	17.063084	-19.768583
53902	17.386006	-19.043841
53903	17.68765	-18.324874
53904	17.967942	-17.613828
53905	18.226959	-16.912674
53906	18.658749	-16.105222
53907	19.076358	-15.304734
53908	19.484638	-14.508685
53909	19.886341	-13.715524
53910	20.283161	-12.924246
53911	20.676223	-12.134172
53912	21.066319	-11.344825
53913	21.454042	-10.55586
53914	21.839856	-9.767018
53915	22.224142	-8.978102
53916	22.607225	-8.188958
53917	22.989387	-7.39946
53918	23.370887	-6.609509
53919	23.751959	-5.819019
53920	24.132825	-5.027918
53921	24.513694	-4.236145
53922	24.89477	-3.443645
53923	25.276249	-2.650371
53924	25.658323	-1.856279
53925	26.041183	-1.061329
53926	26.425017	-0.265486
53927	26.822933	0.531524
53928	27.227516	1.33074
53929	27.631667	2.132793
53930	28.034765	2.938361
53931	28.436003	3.748232
53932	28.834327	4.563334
53933	29.228372	5.384763
53934	29.616355	6.213822
53935	29.995952	7.052068
53936	30.364107	7.90137
53937	30.716787	8.763986
53938	31.418381	9.385188
53939	32.103712	10.016232
53940	32.776488	10.654018
53941	33.439733	11.296191
53942	34.095943	11.940944
53943	34.747199	12.586873
53944	35.395253	13.232881
53945	36.041597	13.878096
53946	36.687512	14.52182
53947	37.334113	15.163486
53977	15.172172	-23.873466
53978	15.602249	-23.15959
53979	16.015139	-22.438301
53980	16.410004	-21.711886
53981	16.786146	-20.982639
53982	17.143002	-20.252836
53983	17.480153	-19.524695
53984	17.797317	-18.800352
53985	18.094347	-18.081836
53986	18.371225	-17.37104
53987	18.628051	-16.66971
53988	19.058285	-15.86117
53989	19.474829	-15.059351
53990	19.882227	-14.261905
53991	20.28312	-13.467354
53992	20.679168	-12.674727
53993	21.071488	-11.883355
53994	21.460877	-11.092765
53995	21.847932	-10.302609
53996	22.233125	-9.512626
53997	22.616845	-8.722615
53998	22.999419	-7.932416
53999	23.381139	-7.141902
54000	23.762263	-6.350968
54001	24.143032	-5.559526
54002	24.523671	-4.767502
54003	24.904392	-3.974832
54004	25.2854	-3.181458
54005	25.666894	-2.387331
54006	26.049069	-1.592406
54007	26.432117	-0.796641
54008	26.816229	0
54009	27.220391	0.79817
54010	27.62436	1.598867
54011	28.027595	2.402714
54012	28.429391	3.210437
54013	28.82883	4.022882
54014	29.224724	4.84105
54015	29.615528	5.666121
54016	29.999233	6.499501
54017	30.373213	7.342873
54018	30.73402	8.19826
54019	31.261199	8.939973
54020	31.95429	9.565701
54021	32.633219	10.199532
54022	33.301279	10.838808
54023	33.961177	11.48149
54024	34.615162	12.126002
54025	35.265123	12.771113
54026	35.91266	13.41585
54027	36.559144	14.059435
54028	37.205761	14.701241
54057	15.199234	-24.350219
54058	15.635948	-23.639798
54059	16.056571	-22.921333
54060	16.460328	-22.196868
54061	16.846558	-21.468467
54062	17.214715	-20.738192
54063	17.564371	-20.008075
54064	17.895217	-19.280092
54065	18.207059	-18.556143
54066	18.499812	-17.838026
54067	18.773498	-17.127429
54068	19.028237	-16.425908
54069	19.45693	-15.616315
54070	19.872408	-14.813218
54071	20.278927	-14.014425
54072	20.679027	-13.218528
54073	21.07433	-12.424587
54074	21.465944	-11.631948
54075	21.854665	-10.840139
54076	22.241096	-10.048813
54077	22.625716	-9.257706
54078	23.008916	-8.466613
54079	23.391032	-7.675373
54080	23.772358	-6.883854
54081	24.153158	-6.091947
54082	24.533676	-5.299563
54083	24.914138	-4.506624
54084	25.294762	-3.713063
54085	25.675754	-2.918822
54086	26.057316	-2.123849
54087	26.439644	-1.328097
54088	26.822933	-0.531524
54089	27.213659	0.265977
54090	27.617318	1.06548
54091	28.02052	1.8678
54092	28.422649	2.673602
54093	28.822903	3.483665
54094	29.220246	4.2989
54095	29.613335	5.120383
54096	30.000429	5.949387
54097	30.379264	6.78743
54098	30.746878	7.636329
54099	31.099381	8.498273
54100	31.801051	9.117922
54101	32.486823	9.7472
54102	33.160282	10.383105
54103	33.824368	11.023338
54104	34.481516	11.66613
54105	35.133761	12.310098
54106	35.782825	12.954156
54107	36.430173	13.597438
54108	37.077071	14.239248
54109	37.724619	14.879018
54138	15.22475	-24.825395
54139	15.667383	-24.118415
54140	16.094867	-23.402926
54141	16.506488	-22.680758
54142	16.901626	-21.953776
54143	17.279761	-21.223848
54144	17.64047	-20.492832
54145	17.983434	-19.762553
54146	18.30843	-19.034778
54147	18.61533	-18.311206
54148	18.9041	-17.593445
54149	19.174791	-16.883003
54150	19.427537	-16.181276
54151	19.854712	-15.370665
54152	20.269123	-14.566338
54153	20.674773	-13.766243
54154	21.074097	-12.969042
54155	21.468683	-12.173823
54156	21.859624	-11.379944
54157	22.247717	-10.586941
54158	22.633568	-9.794465
54159	23.017658	-9.002252
54160	23.400387	-8.210093
54161	23.782093	-7.417825
54162	24.163075	-6.625311
54163	24.543601	-5.832443
54164	24.923918	-5.039125
54165	25.304256	-4.245279
54166	25.684833	-3.450836
54167	26.065861	-2.655735
54168	26.447542	-1.859923
54169	26.830075	-1.063352
54170	27.213659	-0.265977
54171	27.610617	0.53255
54172	28.013639	1.333517
54173	28.415904	2.137608
54174	28.816713	2.945536
54175	29.215161	3.758137
54176	29.610077	4.576391
54177	29.999948	5.401455
54178	30.382814	6.234703
54179	30.756124	7.077772
54180	31.116541	7.932627
54181	31.643659	8.673224
54182	32.337012	9.297285
54183	33.016495	9.929293
54184	33.685304	10.566661
54185	34.346073	11.207396
54186	35.001003	11.849952
54187	35.651943	12.493111
54188	36.300466	13.135909
54189	36.947924	13.777574
54190	37.595486	14.417477
54220	15.697031	-24.595517
54221	16.130661	-23.883063
54222	16.549295	-23.16341
54223	16.95236	-22.438242
54224	17.339364	-21.709259
54225	17.709901	-20.978159
54226	18.06365	-20.246621
54227	18.400374	-19.516288
54228	18.71992	-18.788752
54229	19.022215	-18.065537
54230	19.307261	-17.34809
54231	19.575133	-16.637766
54232	19.825973	-15.935824
54233	20.251653	-15.124225
54234	20.665005	-14.318712
54235	21.069795	-13.51736
54236	21.468364	-12.718893
54237	21.86226	-11.922429
54238	22.252563	-11.12734
54239	22.640066	-10.333167
54240	23.025378	-9.539562
54241	23.408985	-8.74626
54242	23.791288	-7.953051
54243	24.172633	-7.159767
54244	24.553319	-6.366272
54245	24.933621	-5.572452
54246	25.313787	-4.778211
54247	25.69405	-3.983467
54248	26.074633	-3.18815
54249	26.455747	-2.392197
54250	26.837599	-1.595554
54251	27.220391	-0.79817
54252	27.60432	0
54253	28.007034	0.799776
54254	28.409267	1.602345
54255	28.810407	2.408364
54256	29.209662	3.218601
54257	29.606011	4.03395
54258	29.998135	4.855467
54259	30.384332	5.684396
54260	30.762396	6.522219
54261	31.129456	7.370703
54262	31.481754	8.231971
54263	32.183481	8.850077
54264	32.869657	9.477607
54265	33.543756	10.111647
54266	34.208637	10.749957
54267	34.866675	11.390801
54268	35.519863	12.032819
54269	36.169888	12.674936
54270	36.818196	13.316292
54271	37.466034	13.956192
54301	16.16445	-24.361776
54302	16.589394	-23.64476
54303	16.999566	-22.921675
54304	17.394507	-22.194068
54305	17.773832	-21.463493
54306	18.137228	-20.731496
54307	18.484455	-19.999601
54308	18.815345	-19.269295
54309	19.1298	-18.542014
54310	19.427788	-17.819135
54311	19.709341	-17.101963
54312	19.974551	-16.391725
54313	20.223566	-15.68956
54314	20.647778	-14.877003
54315	21.060081	-14.070345
54316	21.464025	-13.267777
54317	21.86186	-12.468081
54318	22.255093	-11.670404
54319	22.644792	-10.874133
54320	23.031744	-10.078813
54321	23.416559	-9.2841
54322	23.799726	-8.489727
54323	24.181651	-7.695483
54324	24.56268	-6.901198
54325	24.94312	-6.106733
54326	25.323246	-5.311972
54327	25.703311	-4.516818
54328	26.08355	-3.721186
54329	26.464189	-2.925003
54330	26.845441	-2.128207
54331	27.227516	-1.33074
54332	27.610617	-0.53255
54333	28.000781	0.266494
54334	28.402834	1.067715
54335	28.80411	1.872032
54336	29.203916	2.680148
54337	29.601358	3.492886
54338	29.995285	4.311207
54339	30.384214	5.136245
54340	30.766232	5.969342
54341	31.13886	6.812094
54342	31.498868	7.666409
54343	32.025903	8.405894
54344	32.719488	9.028303
54345	33.399486	9.658504
54346	34.068999	10.293981
54347	34.730594	10.932785
54348	35.386421	11.573395
54349	36.038294	12.214612
54350	36.687759	12.85548
54351	37.336146	13.49523
54352	37.984612	14.133234
54382	16.196635	-24.839124
54383	16.627298	-24.124799
54384	17.043889	-23.403967
54385	17.445981	-22.678042
54386	17.833212	-21.948447
54387	18.205282	-21.216606
54388	18.561957	-20.48393
54389	18.903061	-19.751805
54390	19.228482	-19.021582
54391	19.538166	-18.294563
54392	19.832113	-17.571997
54393	20.11038	-16.855068
54394	20.373071	-16.144888
54395	20.620336	-15.442494
54396	21.043111	-14.629006
54397	21.454378	-13.82124
54398	21.857493	-13.017494
54399	22.254615	-12.216604
54400	22.647215	-11.417746
54401	23.036342	-10.62032
54402	23.422782	-9.823877
54403	23.807141	-9.028076
54404	24.189912	-8.23265
54405	24.571503	-7.437387
54406	24.952264	-6.642114
54407	25.332506	-5.846692
54408	25.712505	-5.051002
54409	26.092518	-4.254945
54410	26.472783	-3.458434
54411	26.853528	-2.661395
54412	27.234969	-1.863764
54413	27.617318	-1.06548
54414	28.000781	-0.266494
54415	28.39669	0.533628
54416	28.797933	1.33643
54417	29.198067	2.14265
54418	29.596308	2.953041
54419	29.991649	3.768486
54420	30.382798	4.590017
54421	30.768088	5.418854
54422	31.145371	6.256441
54423	31.511862	7.104498
54424	31.863932	7.965086
54425	32.565692	8.581661
54426	33.252238	9.207459
54427	33.926937	9.839652
54428	34.592568	10.476054
54429	35.25145	11.114964
54430	35.905533	11.755042
54431	36.556476	12.395227
54432	37.2057	13.034663
54433	37.854436	13.672659
54463	16.227536	-25.315179
54464	16.663426	-24.603551
54465	17.085855	-23.885074
54466	17.49443	-23.161041
54467	17.888814	-22.43276
54468	18.268726	-21.701542
54469	18.633937	-20.968696
54470	18.984274	-20.235511
54471	19.319618	-19.503254
54472	19.6399	-18.773154
54473	19.945101	-18.046399
54474	20.235249	-17.324123
54475	20.510416	-16.607406
54476	20.770717	-15.89726
54477	21.016303	-15.194634
54478	21.437673	-14.38024
54479	21.847923	-13.571402
54480	22.250226	-12.766515
54481	22.646659	-11.964465
54482	23.038654	-11.164455
54483	23.427245	-10.3659
54484	23.813209	-9.568358
54485	24.197154	-8.771489
54486	24.579572	-7.975027
54487	24.960875	-7.17876
54488	25.341415	-6.382515
54489	25.721504	-5.586148
54490	26.101425	-4.789541
54491	26.481435	-3.992591
54492	26.861777	-3.195211
54493	27.242678	-2.397325
54494	27.62436	-1.598867
54495	28.007034	-0.799776
54496	28.39091	0
54497	28.791973	0.801461
54498	29.19224	1.605988
54499	29.591026	2.414275
54500	29.987447	3.227131
54501	30.380373	4.045501
54502	30.76835	4.870496
54503	31.149511	5.703425
54504	31.521444	6.545846
54505	31.881024	7.399611
54506	32.407953	8.137988
54507	33.101742	8.75876
54508	33.782218	9.387171
54509	34.452392	10.020773
54510	35.114768	10.65766
54511	35.771447	11.296338
54512	36.424208	11.935624
54513	37.07457	12.574569
54514	37.723845	13.212409
54544	16.698118	-25.081063
54545	17.125893	-24.364989
54546	17.540384	-23.642987
54547	17.941278	-22.916261
54548	18.328313	-22.186021
54549	18.701273	-21.453479
54550	19.059991	-20.719837
54551	19.404345	-19.98628
54552	19.73426	-19.253965
54553	20.049702	-18.524018
54554	20.350682	-17.797522
54555	20.637247	-17.075514
54556	20.909484	-16.358981
54557	21.167514	-15.64885
54558	21.41149	-14.94599
54559	21.831489	-14.130713
54560	22.240742	-13.320835
54561	22.642252	-12.514841
54562	23.038021	-11.711664
54563	23.429441	-10.910532
54564	23.81753	-10.110873
54565	24.203056	-9.312253
54566	24.586628	-8.514337
54567	24.968736	-7.716858
54568	25.349794	-6.919603
54569	25.730159	-6.122399
54570	26.110145	-5.3251
54571	26.490035	-4.527587
54572	26.870092	-3.729755
54573	27.250558	-2.931517
54574	27.631667	-2.132793
54575	28.013639	-1.333517
54576	28.39669	-0.533628
54577	28.786314	0.267035
54578	29.186546	1.070056
54579	29.585655	1.876459
54580	29.982866	2.686989
54581	30.377188	3.502511
54582	30.767349	4.324039
54583	31.151722	5.152765
54584	31.528213	5.990101
54585	31.894119	6.837721
54586	32.245935	7.697623
54587	32.947708	8.312679
54588	33.634592	8.936761
54589	34.30985	9.567123
54590	34.976188	10.201633
54591	35.635869	10.838623
54592	36.290804	11.476773
54593	36.942621	12.115034
54594	37.592719	12.752558
54595	38.242312	13.388655
54625	16.731653	-25.557394
54626	17.164357	-24.843733
54627	17.584278	-24.123847
54628	17.99113	-23.398845
54629	18.38467	-22.669847
54630	18.764698	-21.937977
54631	19.131053	-21.204355
54632	19.483618	-20.470088
54633	19.822315	-19.736266
54634	20.147102	-19.003951
54635	20.457978	-18.274175
54636	20.754974	-17.547932
54637	21.038154	-16.826172
54638	21.307617	-16.109799
54639	21.563487	-15.399666
54640	21.805917	-14.696569
54641	22.224581	-13.880432
54642	22.632858	-13.069547
54643	23.0336	-12.262478
54644	23.42873	-11.458203
54645	23.819605	-10.655976
54646	24.207226	-9.855239
54647	24.592353	-9.055565
54648	24.97559	-8.25662
54649	25.357431	-7.458141
54650	25.73829	-6.659914
54651	26.118526	-5.861765
54652	26.498454	-5.063548
54653	26.878362	-4.265141
54654	27.258514	-3.466438
54655	27.639155	-2.667351
54656	28.02052	-1.8678
54657	28.402834	-1.067715
54658	28.786314	-0.267035
54659	29.181082	0.534756
54660	29.580321	1.339477
54661	29.978069	2.147919
54662	30.373456	2.960876
54663	30.765368	3.779277
54664	31.152382	4.60421
54665	31.532675	5.436956
54666	31.903901	6.279032
54667	32.263033	7.132241
54668	32.789832	7.869514
54669	33.483798	8.488662
54670	34.164715	9.1153
54671	34.83551	9.747043
54672	35.498624	10.382028
54673	36.156111	11.018786
54674	36.809715	11.65615
54675	37.460933	12.293181
54676	38.111055	12.929119
54707	17.201541	-25.321344
54708	17.626477	-24.603616
54709	18.038811	-23.880452
54710	18.438322	-23.152891
54711	18.824824	-22.421975
54712	19.198169	-21.688748
54713	19.558244	-20.954246
54714	19.904973	-20.219492
54715	20.238311	-19.485491
54716	20.55825	-18.75322
54717	20.864808	-18.023629
54718	21.158037	-17.29763
54719	21.438015	-16.576098
54720	21.704846	-15.859864
54721	21.958659	-15.149713
54722	22.199604	-14.446381
54723	22.616971	-13.629404
54724	23.024297	-12.817541
54725	23.424294	-12.009428
54726	23.818812	-11.204085
54727	24.209174	-10.40079
54728	24.596361	-9.598999
54729	24.981126	-8.798291
54730	25.364071	-7.998338
54731	25.745687	-7.198877
